UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW 
449977,"R",118,"R",7,"R",111,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"Z",0,"R",22,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",83,"R",4,"R",79,"R",3,"R",1,"R",2,"R",7,"R",1,"R",6,"Z",0,"Z",0,"Z",0
449986,"R",149,"R",13,"R",136,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",10,"R",2,"R",8,"R",42,"R",5,"R",37,"R",5,"Z",0,"R",5,"R",71,"R",5,"R",66,"R",1,"Z",0,"R",1,"R",16,"R",1,"R",15,"Z",0,"Z",0,"Z",0
449995,"R",112,"R",10,"R",102,"Z",0,"Z",0,"Z",0,"R",9,"R",3,"R",6,"R",35,"R",2,"R",33,"R",10,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",55,"R",5,"R",50,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
450003,"R",128,"R",23,"R",105,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",119,"R",21,"R",98,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0
450021,"R",205,"R",22,"R",183,"R",6,"R",1,"R",5,"R",3,"R",1,"R",2,"R",83,"R",12,"R",71,"R",15,"R",2,"R",13,"R",0,"R",0,"R",0,"R",96,"R",6,"R",90,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
450049,"R",164,"R",71,"R",93,"R",2,"Z",0,"R",2,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",30,"R",12,"R",18,"Z",0,"Z",0,"Z",0,"R",59,"R",28,"R",31,"Z",0,"Z",0,"Z",0,"R",71,"R",30,"R",41,"Z",0,"Z",0,"Z",0
450058,"R",258,"R",23,"R",235,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",93,"R",13,"R",80,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",155,"R",9,"R",146,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
450067,"R",266,"R",64,"R",202,"R",4,"R",1,"R",3,"R",2,"R",1,"R",1,"R",131,"R",37,"R",94,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",120,"R",25,"R",95,"R",1,"Z",0,"R",1,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0
450076,"R",365,"R",53,"R",312,"R",1,"R",0,"R",1,"R",4,"R",1,"R",3,"R",317,"R",44,"R",273,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",29,"R",7,"R",22,"R",4,"R",1,"R",3,"R",8,"R",0,"R",8,"R",0,"R",0,"R",0
450085,"R",155,"R",56,"R",99,"R",5,"R",2,"R",3,"R",1,"Z",0,"R",1,"R",32,"R",13,"R",19,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",66,"R",23,"R",43,"R",3,"R",2,"R",1,"R",44,"R",15,"R",29,"Z",0,"Z",0,"Z",0
450094,"R",186,"R",90,"R",96,"R",2,"R",1,"R",1,"R",12,"R",8,"R",4,"R",4,"R",2,"R",2,"R",45,"R",22,"R",23,"R",1,"Z",0,"R",1,"R",43,"R",19,"R",24,"R",4,"R",3,"R",1,"R",75,"R",35,"R",40,"Z",0,"Z",0,"Z",0
450119,"R",162,"R",25,"R",137,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",9,"R",3,"R",6,"R",28,"R",3,"R",25,"R",0,"R",0,"R",0,"R",119,"R",19,"R",100,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
450128,"R",222,"R",17,"R",205,"R",4,"R",1,"R",3,"R",2,"Z",0,"R",2,"R",107,"R",13,"R",94,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",106,"R",3,"R",103,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
450146,"R",8,"R",0,"R",8,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
450155,"R",123,"R",21,"R",102,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",2,"R",28,"R",6,"R",22,"R",8,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",69,"R",14,"R",55,"R",9,"R",1,"R",8,"R",6,"Z",0,"R",6,"Z",0,"Z",0,"Z",0
450173,"R",6668,"R",504,"R",6164,"R",84,"R",5,"R",79,"R",61,"R",10,"R",51,"R",986,"R",90,"R",896,"R",521,"R",54,"R",467,"R",6,"Z",0,"R",6,"R",1983,"R",131,"R",1852,"R",41,"R",2,"R",39,"R",2978,"R",212,"R",2766,"R",8,"Z",0,"R",8
450182,"R",206,"R",55,"R",151,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",117,"R",34,"R",83,"R",78,"R",18,"R",60,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",5,"R",3,"R",2,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0
450191,"R",215,"R",32,"R",183,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3,"R",99,"R",14,"R",85,"R",1,"R",0,"R",1,"R",9,"R",3,"R",6,"R",100,"R",13,"R",87,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
450207,"R",65,"R",59,"R",6,"R",1,"R",1,"Z",0,"R",4,"R",4,"Z",0,"R",11,"R",10,"R",1,"R",5,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"R",42,"R",38,"R",4,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
450216,"R",206,"R",139,"R",67,"R",2,"Z",0,"R",2,"R",2,"R",1,"R",1,"R",94,"R",58,"R",36,"R",6,"R",5,"R",1,"Z",0,"Z",0,"Z",0,"R",102,"R",75,"R",27,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
450225,"R",166,"R",117,"R",49,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",103,"R",67,"R",36,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",46,"R",36,"R",10,"R",3,"R",2,"R",1,"R",12,"R",10,"R",2,"Z",0,"Z",0,"Z",0
450234,"R",86,"R",51,"R",35,"R",2,"Z",0,"R",2,"R",5,"R",4,"R",1,"R",18,"R",11,"R",7,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"R",55,"R",33,"R",22,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
450243,"R",146,"R",106,"R",40,"R",1,"R",1,"Z",0,"R",2,"R",2,"Z",0,"R",118,"R",85,"R",33,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",15,"R",12,"R",3,"R",1,"R",1,"Z",0,"R",8,"R",5,"R",3,"Z",0,"Z",0,"Z",0
450252,"R",162,"R",115,"R",47,"R",4,"R",2,"R",2,"R",3,"R",3,"Z",0,"R",77,"R",53,"R",24,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",72,"R",52,"R",20,"R",1,"Z",0,"R",1,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0
450261,"R",75,"R",59,"R",16,"R",1,"R",1,"Z",0,"R",2,"R",1,"R",1,"R",19,"R",13,"R",6,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",40,"R",9,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0
450270,"R",136,"R",62,"R",74,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",13,"R",11,"R",8,"R",6,"R",2,"Z",0,"Z",0,"Z",0,"R",100,"R",42,"R",58,"R",2,"Z",0,"R",2,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0
450289,"R",136,"R",8,"R",128,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",58,"R",3,"R",55,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",59,"R",4,"R",55,"R",1,"R",0,"R",1,"R",12,"R",0,"R",12,"R",0,"R",0,"R",0
450298,"R",66,"R",22,"R",44,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",32,"R",9,"R",23,"R",4,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",17,"R",7,"R",10,"R",2,"R",1,"R",1,"R",9,"R",3,"R",6,"Z",0,"Z",0,"Z",0
450304,"R",44,"R",20,"R",24,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",16,"R",21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
450377,"R",171,"R",52,"R",119,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",122,"R",31,"R",91,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",29,"R",14,"R",15,"R",2,"R",1,"R",1,"R",12,"R",2,"R",10,"R",2,"R",1,"R",1
450395,"R",102,"R",7,"R",95,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",14,"R",1,"R",13,"R",8,"R",2,"R",6,"R",0,"R",0,"R",0,"R",76,"R",3,"R",73,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
450401,"R",228,"R",10,"R",218,"R",27,"R",2,"R",25,"R",9,"Z",0,"R",9,"R",35,"Z",0,"R",35,"R",15,"R",3,"R",12,"Z",0,"Z",0,"Z",0,"R",129,"R",5,"R",124,"R",3,"Z",0,"R",3,"R",10,"Z",0,"R",10,"Z",0,"Z",0,"Z",0
450429,"R",76,"R",16,"R",60,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",52,"R",12,"R",40,"R",2,"R",0,"R",2,"R",14,"R",3,"R",11,"R",0,"R",0,"R",0
450447,"R",154,"R",37,"R",117,"R",0,"R",0,"R",0,"R",11,"R",3,"R",8,"R",19,"R",7,"R",12,"R",31,"R",5,"R",26,"R",1,"R",0,"R",1,"R",34,"R",8,"R",26,"R",3,"R",1,"R",2,"R",55,"R",13,"R",42,"R",0,"R",0,"R",0
450456,"R",30,"R",3,"R",27,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",2,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9,"Z",0,"Z",0,"Z",0
450465,"R",148,"R",59,"R",89,"R",1,"R",0,"R",1,"R",2,"R",1,"R",1,"R",16,"R",7,"R",9,"R",67,"R",26,"R",41,"R",0,"R",0,"R",0,"R",21,"R",7,"R",14,"R",4,"R",1,"R",3,"R",37,"R",17,"R",20,"R",0,"R",0,"R",0
450474,"R",215,"R",42,"R",173,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",133,"R",22,"R",111,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",25,"R",5,"R",20,"R",1,"Z",0,"R",1,"R",52,"R",13,"R",39,"R",1,"R",1,"Z",0
450483,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
450492,"R",69,"R",25,"R",44,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",19,"R",4,"R",15,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",24,"R",12,"R",12,"Z",0,"Z",0,"Z",0,"R",23,"R",9,"R",14,"Z",0,"Z",0,"Z",0
450526,"R",113,"R",30,"R",83,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",2,"R",35,"R",9,"R",26,"R",36,"R",9,"R",27,"Z",0,"Z",0,"Z",0,"R",34,"R",8,"R",26,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0
450535,"R",110,"R",31,"R",79,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",37,"R",10,"R",27,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",67,"R",20,"R",47,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0
450544,"R",108,"R",25,"R",83,"Z",0,"Z",0,"Z",0,"R",6,"R",2,"R",4,"R",14,"R",5,"R",9,"R",30,"R",6,"R",24,"Z",0,"Z",0,"Z",0,"R",56,"R",11,"R",45,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0
450571,"R",557,"R",88,"R",469,"R",20,"R",3,"R",17,"R",12,"R",4,"R",8,"R",4,"R",0,"R",4,"R",10,"R",2,"R",8,"R",3,"R",0,"R",3,"R",471,"R",73,"R",398,"R",6,"R",1,"R",5,"R",31,"R",5,"R",26,"R",0,"R",0,"R",0
450580,"R",77,"R",3,"R",74,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",25,"R",3,"R",22,"R",23,"R",0,"R",23,"R",1,"R",0,"R",1,"R",26,"R",0,"R",26,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
450599,"R",52,"R",6,"R",46,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",26,"R",2,"R",24,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",14,"R",3,"R",11,"R",0,"R",0,"R",0,"R",9,"R",1,"R",8,"R",0,"R",0,"R",0
450605,"R",72,"R",8,"R",64,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",29,"R",2,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38,"R",4,"R",34,"R",3,"R",1,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
450614,"R",74,"R",7,"R",67,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",50,"R",6,"R",44,"R",3,"R",1,"R",2,"R",1,"R",0,"R",1,"R",14,"R",0,"R",14,"R",3,"R",0,"R",3,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
450623,"R",79,"R",2,"R",77,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",6,"R",1,"R",5,"R",16,"R",0,"R",16,"R",0,"R",0,"R",0,"R",45,"R",1,"R",44,"R",2,"R",0,"R",2,"R",9,"R",0,"R",9,"R",0,"R",0,"R",0
450632,"R",89,"R",13,"R",76,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",73,"R",8,"R",65,"R",3,"R",0,"R",3,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0
450641,"R",43,"Z",0,"R",43,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",42,"Z",0,"R",42,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
450650,"R",133,"R",8,"R",125,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",12,"R",2,"R",10,"R",12,"R",1,"R",11,"R",0,"R",0,"R",0,"R",106,"R",5,"R",101,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
450669,"R",101,"R",46,"R",55,"R",0,"R",0,"R",0,"R",8,"R",3,"R",5,"R",34,"R",14,"R",20,"R",42,"R",23,"R",19,"R",3,"R",2,"R",1,"R",13,"R",4,"R",9,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
450678,"R",300,"C",38,"C",262,"R",2,"R",0,"R",2,"R",2,"R",0,"R",2,"R",179,"C",23,"C",156,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",106,"C",12,"C",94,"R",4,"R",3,"R",1,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0
450696,"R",229,"R",33,"R",196,"R",4,"R",0,"R",4,"R",30,"R",9,"R",21,"R",22,"R",4,"R",18,"R",87,"R",15,"R",72,"R",3,"R",1,"R",2,"R",74,"R",4,"R",70,"R",7,"R",0,"R",7,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0
450702,"R",246,"R",31,"R",215,"R",3,"R",0,"R",3,"R",5,"R",0,"R",5,"R",11,"R",1,"R",10,"R",33,"R",4,"R",29,"R",3,"R",0,"R",3,"R",103,"R",10,"R",93,"R",3,"R",0,"R",3,"R",85,"R",16,"R",69,"R",0,"R",0,"R",0
450720,"R",110,"R",9,"R",101,"R",0,"R",0,"R",0,"R",6,"R",1,"R",5,"R",13,"R",1,"R",12,"R",30,"R",2,"R",28,"R",1,"R",0,"R",1,"R",49,"R",4,"R",45,"R",4,"R",1,"R",3,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0
450739,"R",105,"R",5,"R",100,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",11,"R",2,"R",9,"R",24,"R",2,"R",22,"R",1,"R",0,"R",1,"R",55,"R",1,"R",54,"R",7,"R",0,"R",7,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0
450757,"R",67,"R",1,"R",66,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",64,"R",1,"R",63,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
450766,"R",62,"R",21,"R",41,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",2,"R",2,"R",0,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",44,"R",11,"R",33,"R",0,"R",0,"R",0,"R",11,"R",6,"R",5,"R",0,"R",0,"R",0
450784,"R",49,"R",2,"R",47,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",1,"R",4,"R",0,"R",0,"R",0,"R",27,"R",0,"R",27,"R",0,"R",0,"R",0,"R",16,"R",1,"R",15,"R",0,"R",0,"R",0
450793,"R",67,"R",4,"R",63,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11,"R",1,"R",10,"R",0,"R",0,"R",0,"R",32,"R",1,"R",31,"R",0,"R",0,"R",0,"R",23,"R",2,"R",21,"R",0,"R",0,"R",0
450809,"R",31,"R",3,"R",28,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",21,"R",2,"R",19,"R",0,"R",0,"R",0
450818,"R",31,"R",1,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10,"R",1,"R",9,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",10,"R",0,"R",10,"R",0,"R",0,"R",0
450827,"R",59,"R",3,"R",56,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",1,"R",6,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",12,"R",0,"R",12,"R",0,"R",0,"R",0,"R",38,"R",2,"R",36,"R",0,"R",0,"R",0
450836,"R",39,"R",3,"R",36,"R",2,"R",0,"R",2,"R",2,"R",0,"R",2,"R",9,"R",1,"R",8,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",10,"R",1,"R",9,"R",0,"R",0,"R",0,"R",13,"R",1,"R",12,"R",0,"R",0,"R",0
450845,"R",24,"R",1,"R",23,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",15,"R",0,"R",15,"R",0,"R",0,"R",0
450854,"R",46,"R",1,"R",45,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",9,"R",0,"R",9,"R",0,"R",0,"R",0,"R",31,"R",1,"R",30,"R",0,"R",0,"R",0
450863,"R",20,"R",2,"R",18,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10,"R",2,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",9,"R",0,"R",9,"R",0,"R",0,"R",0
450872,"R",46,"R",3,"R",43,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20,"R",2,"R",18,"R",0,"R",0,"R",0,"R",25,"R",1,"R",24,"R",0,"R",0,"R",0
450881,"R",30,"R",0,"R",30,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",19,"R",0,"R",19,"R",0,"R",0,"R",0
450933,"R",6745,"R",4500,"R",2245,"R",56,"R",35,"R",21,"R",201,"R",118,"R",83,"R",1449,"R",764,"R",685,"R",334,"R",228,"R",106,"R",12,"R",8,"R",4,"R",3664,"R",2645,"R",1019,"R",118,"R",64,"R",54,"R",909,"R",637,"R",272,"R",2,"R",1,"R",1
450942,"R",279,"R",155,"R",124,"R",4,"R",1,"R",3,"R",16,"R",9,"R",7,"R",21,"R",10,"R",11,"R",16,"R",7,"R",9,"R",0,"R",0,"R",0,"R",167,"R",99,"R",68,"R",29,"R",16,"R",13,"R",22,"R",12,"R",10,"R",4,"R",1,"R",3
450951,"R",92,"R",45,"R",47,"R",3,"R",3,"R",0,"R",0,"R",0,"R",0,"R",5,"R",3,"R",2,"R",32,"R",14,"R",18,"R",0,"R",0,"R",0,"R",50,"R",25,"R",25,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
450960,"R",123,"R",7,"R",116,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",37,"R",1,"R",36,"R",50,"R",4,"R",46,"R",13,"Z",0,"R",13,"R",10,"R",2,"R",8,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",12,"Z",0,"Z",0,"Z",0
450979,"R",2791,"R",1949,"R",842,"R",16,"R",10,"R",6,"R",63,"R",43,"R",20,"R",363,"R",232,"R",131,"R",166,"R",118,"R",48,"R",16,"R",14,"R",2,"R",637,"R",484,"R",153,"Z",0,"Z",0,"Z",0,"R",1460,"R",999,"R",461,"R",70,"R",49,"R",21
450988,"R",230,"R",48,"R",182,"Z",0,"Z",0,"Z",0,"R",219,"R",48,"R",171,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",5,"Z",0,"R",5
451006,"R",127,"R",40,"R",87,"R",2,"R",1,"R",1,"R",26,"R",10,"R",16,"R",18,"R",6,"R",12,"R",76,"R",21,"R",55,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",2,"R",0,"R",2
451015,"R",299,"R",81,"R",218,"R",0,"R",0,"R",0,"R",11,"R",3,"R",8,"R",118,"R",31,"R",87,"R",66,"R",23,"R",43,"R",2,"R",1,"R",1,"R",92,"R",23,"R",69,"R",0,"R",0,"R",0,"R",10,"R",0,"R",10,"R",0,"R",0,"R",0
451033,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
451042,"R",30,"R",6,"R",24,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",7,"R",2,"R",5,"R",15,"R",2,"R",13,"R",0,"R",0,"R",0,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
451051,"R",66,"R",10,"R",56,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",16,"R",2,"R",14,"R",5,"R",1,"R",4,"R",0,"R",0,"R",0,"R",39,"R",6,"R",33,"R",5,"R",1,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
451060,"R",44,"R",28,"R",16,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",8,"R",7,"R",1,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",28,"R",16,"R",12,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",1,"R",0,"R",1
451079,"R",26,"R",7,"R",19,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",23,"R",5,"R",18,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
451097,"R",125,"R",33,"R",92,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",2,"R",6,"R",93,"R",28,"R",65,"Z",0,"Z",0,"Z",0,"R",19,"R",2,"R",17,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
451103,"R",498,"R",141,"R",357,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",2,"R",12,"R",482,"R",139,"R",343,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0
